State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Alappuzha,"Harippad APMC",Cauliflower,Cauliflower,FAQ,05/03/2026,4000,4500,4000
Kerala,Ernakulam,"Thrippunithura APMC","Banana - Green","Banana - Green",Medium,05/03/2026,2300,4500,2500
Kerala,Ernakulam,"Thrippunithura APMC",Beetroot,Beetroot,Medium,05/03/2026,4000,5600,4200
Kerala,Ernakulam,"Thrippunithura APMC","Bhindi(Ladies Finger)",Bhindi,Medium,05/03/2026,6600,7500,6800
Kerala,Ernakulam,"Thrippunithura APMC",Colacasia,Other,Medium,05/03/2026,4000,6000,4200
Rajasthan,Sanchore,"Sanchore APMC",Potato,Other,Local,05/03/2026,1000,1000,1000
Kerala,Ernakulam,"North Paravur APMC",Amaranthus,Amaranthus,Local,05/03/2026,2500,3000,2800
Kerala,Ernakulam,"North Paravur APMC",Ashgourd,Ashgourd,Medium,05/03/2026,1500,2500,2000
Kerala,Ernakulam,"North Paravur APMC",Cauliflower,"African Sarson",FAQ,05/03/2026,2000,3000,2800
Kerala,Ernakulam,"North Paravur APMC",Cabbage,Cabbage,FAQ,05/03/2026,2400,3000,2800
Kerala,Ernakulam,"North Paravur APMC",Capsicum,Capsicum,FAQ,05/03/2026,6000,7000,6500
Kerala,Ernakulam,"North Paravur APMC","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,05/03/2026,5000,6000,5500
Kerala,Ernakulam,"North Paravur APMC","Green Chilli","Green Chilly",Large,05/03/2026,5000,6000,5500
Kerala,Ernakulam,"North Paravur APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Medium,05/03/2026,4500,5500,5000
Kerala,Ernakulam,"North Paravur APMC",Pumpkin,Other,Medium,05/03/2026,1800,2500,2000
"Himachal Pradesh",Kangra,"SMY Baijnath",Apple,"Kasmir/Shimla - II","Grade B",05/03/2026,13000,14000,13000
"Himachal Pradesh",Kangra,"SMY Baijnath",Banana,"Banana - Ripe","Grade A",05/03/2026,3500,3600,3600
"Himachal Pradesh",Kangra,"SMY Baijnath",Guava,Guava,"Grade B",05/03/2026,7000,7200,7000
"Himachal Pradesh",Kangra,"SMY Baijnath",Cucumbar(Kheera),Cucumbar,"Grade A",05/03/2026,2800,3800,3800
"Himachal Pradesh",Kangra,"SMY Baijnath",Onion,Onion,"Grade A",05/03/2026,2000,2100,2000
"Himachal Pradesh",Kangra,"SMY Baijnath",Turnip,Other,"Grade A",05/03/2026,2000,2000,2000
"Himachal Pradesh",Kangra,"SMY Jaisinghpur",Banana,"Banana - Ripe",Medium,05/03/2026,4700,5000,4800
"Himachal Pradesh",Kangra,"SMY Jaisinghpur",Guava,Guava,Medium,05/03/2026,8500,9000,8800
"Himachal Pradesh",Kangra,"SMY Jaisinghpur","Bhindi(Ladies Finger)",Bhindi,FAQ,05/03/2026,5800,6500,6200
"Himachal Pradesh",Mandi,"SMY Takoli",Cauliflower,Other,Medium,05/03/2026,1000,1500,1300
"West Bengal",Darjeeling,"Siliguri APMC","Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,05/03/2026,12300,12700,12500
"West Bengal",Darjeeling,"Siliguri APMC","Black Gram Dal(Urd Dal)","Black Gram Dal",FAQ,05/03/2026,9900,10100,10000
Kerala,Kannur,"Taliparamba APMC",Banana,Other,Large,05/03/2026,3600,3800,3700
Kerala,Kannur,"Taliparamba APMC",Banana,Other,Small,05/03/2026,7400,7600,7500
Punjab,Hoshiarpur,"Garh Shankar(Mahalpur) APMC",Tomato,Tomato,FAQ,05/03/2026,2300,2300,2300
Punjab,Hoshiarpur,"Garh Shankar(Mahalpur) APMC",Banana,Other,Medium,05/03/2026,2000,2000,2000
Punjab,Hoshiarpur,"Garh Shankar(Mahalpur) APMC",Garlic,Other,FAQ,05/03/2026,8500,8500,8500
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/03/2026,3600,4000,3800
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/03/2026,1200,1500,1350
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/03/2026,1600,1800,1700
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/03/2026,1400,1600,1500
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4000,4400,4200
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/03/2026,2400,2800,2600
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,3600,4000,3800
"Tamil Nadu",Erode,"Sampath Nagar(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,05/03/2026,22000,23000,22500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,05/03/2026,4200,4600,4400
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/03/2026,5000,5800,5400
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/03/2026,8400,9000,8700
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4000,4400,4200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/03/2026,3000,3200,3100
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/03/2026,3800,4200,4000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,4400,4800,4600
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/03/2026,5000,5500,5250
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,4000,4500,4250
Telangana,"Ranga Reddy","Chevella APMC",Tomato,Local,Local,05/03/2026,1000,1000,1000
"Himachal Pradesh",Shimla,"SMY Rohroo",Cauliflower,Cauliflower,"Grade B",05/03/2026,1500,1800,1650
"Himachal Pradesh",Shimla,"SMY Rohroo","Peas Wet",Other,"Grade A",05/03/2026,2800,3000,2900
Odisha,Dhenkanal,"Hindol APMC",Onion,Other,"Grade B",05/03/2026,1700,2000,1800
Odisha,Dhenkanal,"Hindol APMC","Banana - Green",Other,"Grade B",05/03/2026,2500,3000,2800
Odisha,Dhenkanal,"Hindol APMC",Potato,Potato,"Grade B",05/03/2026,1500,1700,1600
Odisha,Dhenkanal,"Hindol APMC",Tomato,Tomato,"Grade B",05/03/2026,1000,1400,1200
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Chikoos(Sapota),Sapota,Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Mousambi(Sweet Lime)",Mousambi,Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Chow Chow","Chow Chow",Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Guava,"Guava Allahabad",Local,05/03/2026,6000,7000,6500
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/03/2026,6000,6500,6250
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Lemon,Lemon,Local,05/03/2026,6000,6500,6250
Telangana,Mahbubnagar,"Sathupally APMC",Maize,Hybrid/Local,Non-FAQ,05/03/2026,2300,2400,2350
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Brinjal,Round,Local,05/03/2026,3000,3600,3300
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Beans,"Beans (Whole)",Local,05/03/2026,5000,5000,5000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Carrot,Pusakesar,Local,05/03/2026,5000,5000,5000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Cabbage,Cabbage,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Raddish,Raddish,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/03/2026,3800,4000,3900
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/03/2026,1600,1800,1700
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/03/2026,5000,5400,5200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/03/2026,2800,3200,3000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/03/2026,1600,1800,1700
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,05/03/2026,3200,3500,3350
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/03/2026,3000,9000,6000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,05/03/2026,10000,19000,14500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,05/03/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/03/2026,4500,4800,4650
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,5000,5600,5300
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/03/2026,5000,5500,5250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Betal Leaves",Mysore,Local,05/03/2026,16000,17500,16750
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,4000,4800,4400
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/03/2026,7000,8000,7500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/03/2026,7000,8000,7500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,05/03/2026,20000,24000,22000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/03/2026,11000,12000,11500
Haryana,Mahendragarh-Narnaul,"Narnaul APMC",Raddish,Raddish,Medium,05/03/2026,800,1200,1000
Haryana,Mahendragarh-Narnaul,"Narnaul APMC","Onion Green","Onion Green",Medium,05/03/2026,1000,1200,1200
Haryana,Mahendragarh-Narnaul,"Narnaul APMC",Tinda,Tinda,Medium,05/03/2026,800,1200,1000
"Uttar Pradesh",Amroha,"Hasanpur APMC","Banana - Green","Banana - Green",FAQ,05/03/2026,1450,1520,1500
"Uttar Pradesh",Amroha,"Hasanpur APMC",Brinjal,Round/Long,FAQ,05/03/2026,1450,1520,1500
"Uttar Pradesh",Amroha,"Hasanpur APMC",Capsicum,Capsicum,FAQ,05/03/2026,1450,1520,1500
"Uttar Pradesh",Amroha,"Hasanpur APMC",Carrot,Carrot,FAQ,05/03/2026,1450,1520,1500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/03/2026,1800,2200,2000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/03/2026,5000,7000,6000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/03/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,05/03/2026,7000,8000,7500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/03/2026,1400,1800,1600
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/03/2026,6000,6500,6250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/03/2026,2400,2800,2600
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/03/2026,9000,9500,9250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,3000,3500,3250
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,05/03/2026,2500,4500,4000
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC","Bottle gourd","Bottle Gourd",FAQ,05/03/2026,2000,2600,2600
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC",Potato,Potato,FAQ,05/03/2026,100,200,200
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC",Carrot,Carrot,FAQ,05/03/2026,1000,1500,1300
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC","Peas Wet","Peas Wet",FAQ,05/03/2026,1000,2000,1600
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/03/2026,5000,7000,6000
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/03/2026,6500,7000,6750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/03/2026,3500,4000,3750
Tripura,"West District",Kamalghat,Brinjal,Round/Long,Local,05/03/2026,3100,3100,3100
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/03/2026,3000,3600,3300
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/03/2026,2500,3000,2750
Punjab,Mohali,"Kharar APMC",Cauliflower,Local,Local,05/03/2026,600,900,800
Punjab,Mohali,"Kharar APMC",Tomato,Tomato,Non-FAQ,05/03/2026,1500,2500,2000
Punjab,Mohali,"Kharar APMC",Cabbage,Cabbage,Local,05/03/2026,400,600,500
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC","Tender Coconut","Tender Coconut","Grade B",05/03/2026,4600,5000,4800
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Grapes,Green,"Grade Range-1",05/03/2026,9300,9700,9500
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Pineapple,"Pine Apple","Grade B",05/03/2026,5800,6200,6000
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC","Green Chilli","Green Chilly","Grade Range-1",05/03/2026,8000,8400,8200
Rajasthan,Ganganagar,"Sriganganagar (F&V) APMC",Turnip,Turnip,Local,05/03/2026,1600,2000,1800
Assam,Nagaon,"Haibargaon APMC",Brinjal,Brinjal,FAQ,05/03/2026,1800,2050,1900
Assam,Nagaon,"Haibargaon APMC","Green Chilli","Green Chilly",FAQ,05/03/2026,2600,2800,2700
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Banana,Karpura,Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Potato,Other,Local,05/03/2026,2600,2800,2700
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Green Peas","Green Peas",Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Chikoos(Sapota),Sapota,Local,05/03/2026,3300,3500,3400
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,3600,3800,3700
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,05/03/2026,2300,2500,2400
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Tapioca,Tapioca,Local,05/03/2026,1800,2000,1900
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Cabbage,Cabbage,Local,05/03/2026,2600,2800,2700
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Thondekai,Thondekai,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Dharmapuri,"Karimangalam(Uzhavar Sandhai)",Drumstick,Drumstick,Local,05/03/2026,7500,8000,7750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,05/03/2026,7000,8000,7500
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Carrot,Pusakesar,Local,05/03/2026,5000,5500,5250
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Beetroot,Beetroot,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,4000,4500,4250
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Raddish,Raddish,Local,05/03/2026,2000,2500,2250
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Mint(Pudina),Mint(Pudina),Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Groundnut,"Big (With Shell)",Local,05/03/2026,7000,7000,7000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Garlic,Garlic,Local,05/03/2026,13000,13000,13000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,05/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Sweet Potato","Hosur Red",Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)",Cabbage,Cabbage,Local,05/03/2026,1800,2000,1900
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Green Avare(W)","Green Avare (W)",Local,05/03/2026,3000,3500,3250
"Tamil Nadu",Vellore,"Pallikonda(Uzhavar Sandhai)","Chow Chow","Chow Chow",Local,05/03/2026,1500,1500,1500
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Papaya,Papaya,Local,05/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Tomato,Deshi,Local,05/03/2026,1200,1500,1350
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,05/03/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,05/03/2026,5000,5600,5300
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Tapioca,Tapioca,Local,05/03/2026,2400,2400,2400
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Coconut,Coconut,Local,05/03/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Green Avare(W)","Green Avare (W)",Local,05/03/2026,4000,4600,4300
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Knool Khol","Knool Khol",Local,05/03/2026,2600,2600,2600
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Indian Beans(Seam)","Indian Beans (Seam)",Local,05/03/2026,4000,4000,4000
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)","Bottle gourd","Bottle Gourd",Local,05/03/2026,1000,1500,1250
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,05/03/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Ponnamaravathi(Uzhavar Sandhai)",Coconut,Coconut,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)","Bottle gourd","Bottle Gourd",Local,05/03/2026,500,1000,750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Coconut,Coconut,Local,05/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Carrot,Pusakesar,Local,05/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Thondekai,Thondekai,Local,05/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/03/2026,3000,4000,3500
Punjab,"Ropar (Rupnagar)","Morinda APMC","Tender Coconut","Tender Coconut",Medium,05/03/2026,5000,5000,5000
Punjab,"Ropar (Rupnagar)","Morinda APMC",Grapes,Green,Medium,05/03/2026,5000,6000,5500
Punjab,"Ropar (Rupnagar)","Morinda APMC",Carrot,Carrot,Local,05/03/2026,1200,1500,1350
Punjab,"Ropar (Rupnagar)","Morinda APMC",Guava,Guava,Medium,05/03/2026,2500,2500,2500
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC",Methi(Leaves),Methi,Local,05/03/2026,1000,1500,1200
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC",Tomato,Hybrid,Medium,05/03/2026,1400,1900,1600
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC","Peas Wet","Peas Wet",Medium,05/03/2026,1400,2300,1600
"West Bengal",Medinipur(E),"Kolaghat APMC",Rice,Fine,FAQ,05/03/2026,4300,4500,4400
